molecule_list_name,peptide_modified_sequence,genotype,timepoint,bio_rep,tech_rep,total_area
MOL_0014,PEP_00045,Genotype_B,2,2,1,0.00205711382518917
MOL_0014,PEP_00045,Genotype_B,2,2,2,0.00486186202787464
MOL_0014,PEP_00045,Genotype_B,2,3,1,0.00209524025328782
MOL_0014,PEP_00045,Genotype_B,2,3,2,9.308065433344166e-4
MOL_0014,PEP_00045,Genotype_B,4,1,1,0.00243380320761291
MOL_0014,PEP_00045,Genotype_B,4,1,2,9.776517411233456e-4
MOL_0014,PEP_00045,Genotype_B,4,2,1,8.198587397530127e-4
MOL_0014,PEP_00045,Genotype_B,4,2,2,2.739887263509894e-4
MOL_0014,PEP_00045,Genotype_B,4,3,1,0.00147364177265307
MOL_0014,PEP_00045,Genotype_B,4,3,2,4.193166430755785e-4
MOL_0014,PEP_00045,Genotype_B,6,1,1,4.631293846110321e-4
MOL_0014,PEP_00045,Genotype_B,6,1,2,NA
MOL_0014,PEP_00045,Genotype_B,6,2,1,0.00260741563405746
MOL_0014,PEP_00045,Genotype_B,6,2,2,0.00150508251705655
MOL_0014,PEP_00045,Genotype_B,6,3,1,8.471850425866981e-5
MOL_0014,PEP_00045,Genotype_B,6,3,2,NA
MOL_0014,PEP_00046,Genotype_A,0,1,1,0.00323052384326235
MOL_0014,PEP_00046,Genotype_A,0,1,2,0.00276466885582439
MOL_0014,PEP_00046,Genotype_A,0,2,1,3.411082536324936e-4
MOL_0014,PEP_00046,Genotype_A,0,2,2,3.320055113411703e-4
MOL_0014,PEP_00046,Genotype_A,0,3,1,NA
MOL_0014,PEP_00046,Genotype_A,0,3,2,NA
MOL_0014,PEP_00046,Genotype_A,1,1,1,8.152168956068957e-4
MOL_0014,PEP_00046,Genotype_A,1,1,2,9.932006455476036e-5
MOL_0014,PEP_00046,Genotype_A,1,2,1,5.3416465514316864e-5
MOL_0014,PEP_00046,Genotype_A,1,2,2,NA
MOL_0014,PEP_00046,Genotype_A,1,3,1,8.593388892490712e-5
MOL_0014,PEP_00046,Genotype_A,1,3,2,1.2192189574541845e-4
MOL_0014,PEP_00046,Genotype_A,1.5,1,1,0.00319393406730753
MOL_0014,PEP_00046,Genotype_A,1.5,1,2,0.00279425473234855
MOL_0014,PEP_00046,Genotype_A,1.5,2,1,8.900101874483564e-5
MOL_0014,PEP_00046,Genotype_A,1.5,2,2,1.7824398862033866e-4
MOL_0014,PEP_00046,Genotype_A,1.5,3,1,3.1460926234594345e-4
MOL_0014,PEP_00046,Genotype_A,1.5,3,2,3.6888873338149854e-4
MOL_0014,PEP_00046,Genotype_A,2,1,1,0.00115060800175204
MOL_0014,PEP_00046,Genotype_A,2,1,2,6.613180421092087e-4
MOL_0014,PEP_00046,Genotype_A,2,2,1,3.3253897124505975e-4
MOL_0014,PEP_00046,Genotype_A,2,2,2,4.764507078110772e-4
MOL_0014,PEP_00046,Genotype_A,2,3,1,0.00375062359965254
MOL_0014,PEP_00046,Genotype_A,2,3,2,0.00317076427154306
MOL_0014,PEP_00046,Genotype_A,4,1,1,6.33453149722697e-4
MOL_0014,PEP_00046,Genotype_A,4,1,2,1.328307589282495e-4
MOL_0014,PEP_00046,Genotype_A,4,2,1,3.978151793769897e-5
MOL_0014,PEP_00046,Genotype_A,4,2,2,NA
MOL_0014,PEP_00046,Genotype_A,4,3,1,1.0437940565290036e-4
MOL_0014,PEP_00046,Genotype_A,4,3,2,9.29686398191624e-5
MOL_0014,PEP_00046,Genotype_A,6,1,1,0.00139413027329269
MOL_0014,PEP_00046,Genotype_A,6,1,2,0.00125011152007792
MOL_0014,PEP_00046,Genotype_A,6,2,1,4.995068056370339e-5
MOL_0014,PEP_00046,Genotype_A,6,2,2,NA
MOL_0014,PEP_00046,Genotype_A,6,3,1,0.00209766144618879
MOL_0014,PEP_00046,Genotype_A,6,3,2,0.00238878123036823
MOL_0014,PEP_00046,Genotype_B,0,1,1,0.00231233565692121
MOL_0014,PEP_00046,Genotype_B,0,1,2,0.00150018635573611
MOL_0014,PEP_00046,Genotype_B,0,2,1,0.00571496398453495
MOL_0014,PEP_00046,Genotype_B,0,2,2,0.00517924915660477
MOL_0014,PEP_00046,Genotype_B,0,3,1,NA
MOL_0014,PEP_00046,Genotype_B,0,3,2,NA
MOL_0014,PEP_00046,Genotype_B,1,1,1,1.4789080349895668e-4
MOL_0014,PEP_00046,Genotype_B,1,1,2,3.248865004126682e-4
MOL_0014,PEP_00046,Genotype_B,1,2,1,0.00274220287219229
MOL_0014,PEP_00046,Genotype_B,1,2,2,0.00287703153847886
MOL_0014,PEP_00046,Genotype_B,1,3,1,3.705614154666915e-5
MOL_0014,PEP_00046,Genotype_B,1,3,2,4.053925914390359e-4
MOL_0014,PEP_00046,Genotype_B,1.5,1,1,4.06692111135491e-5
MOL_0014,PEP_00046,Genotype_B,1.5,1,2,5.115397657578014e-4
MOL_0014,PEP_00046,Genotype_B,1.5,2,1,0.00175121991769373
MOL_0014,PEP_00046,Genotype_B,1.5,2,2,0.0014873385402396
MOL_0014,PEP_00046,Genotype_B,1.5,3,1,NA
MOL_0014,PEP_00046,Genotype_B,1.5,3,2,NA
MOL_0014,PEP_00046,Genotype_B,2,1,1,6.507150866912054e-5
MOL_0014,PEP_00046,Genotype_B,2,1,2,5.601922203789648e-4
MOL_0014,PEP_00046,Genotype_B,2,2,1,0.00137190732478987
MOL_0014,PEP_00046,Genotype_B,2,2,2,0.00217192159835404
MOL_0014,PEP_00046,Genotype_B,2,3,1,3.078080982372728e-5
MOL_0014,PEP_00046,Genotype_B,2,3,2,9.18566916049501e-5
MOL_0014,PEP_00046,Genotype_B,4,1,1,1.3776260938937415e-4
MOL_0014,PEP_00046,Genotype_B,4,1,2,1.0126968645952693e-4
MOL_0014,PEP_00046,Genotype_B,4,2,1,5.406555982177714e-5
MOL_0014,PEP_00046,Genotype_B,4,2,2,1.4128184179714945e-4
MOL_0014,PEP_00046,Genotype_B,4,3,1,1.1224464365611563e-4
MOL_0014,PEP_00046,Genotype_B,4,3,2,2.0259825720780867e-4
MOL_0014,PEP_00046,Genotype_B,6,1,1,NA
MOL_0014,PEP_00046,Genotype_B,6,1,2,NA
MOL_0014,PEP_00046,Genotype_B,6,2,1,0.00198208176990602
MOL_0014,PEP_00046,Genotype_B,6,2,2,0.00183920794290612
MOL_0014,PEP_00046,Genotype_B,6,3,1,5.337910833049437e-5
MOL_0014,PEP_00046,Genotype_B,6,3,2,NA
MOL_0014,PEP_00047,Genotype_A,0,1,1,0.00880270650100346
MOL_0014,PEP_00047,Genotype_A,0,1,2,0.00899935762219121
MOL_0014,PEP_00047,Genotype_A,0,2,1,0.00919365359310119
MOL_0014,PEP_00047,Genotype_A,0,2,2,0.00754968390487877
MOL_0014,PEP_00047,Genotype_A,0,3,1,0.00236242245038018
MOL_0014,PEP_00047,Genotype_A,0,3,2,0.00226073886139197
MOL_0014,PEP_00047,Genotype_A,1,1,1,0.01297341720136287
MOL_0014,PEP_00047,Genotype_A,1,1,2,0.00755017580187685
MOL_0014,PEP_00047,Genotype_A,1,2,1,0.00952022349148364
MOL_0014,PEP_00047,Genotype_A,1,2,2,NA
MOL_0014,PEP_00047,Genotype_A,1,3,1,0.00649723686281683
MOL_0014,PEP_00047,Genotype_A,1,3,2,0.00677160200323401
MOL_0014,PEP_00047,Genotype_A,1.5,1,1,0.0110354643641947
MOL_0014,PEP_00047,Genotype_A,1.5,1,2,0.00954496504730566
MOL_0014,PEP_00047,Genotype_A,1.5,2,1,0.01049513704233626
MOL_0014,PEP_00047,Genotype_A,1.5,2,2,0.00753044912230343
MOL_0014,PEP_00047,Genotype_A,1.5,3,1,0.00590071897396151
MOL_0014,PEP_00047,Genotype_A,1.5,3,2,0.00617028483002953
MOL_0014,PEP_00047,Genotype_A,2,1,1,0.01429328293488473
MOL_0014,PEP_00047,Genotype_A,2,1,2,0.01418092402583607
MOL_0014,PEP_00047,Genotype_A,2,2,1,0.01446932033258815
MOL_0014,PEP_00047,Genotype_A,2,2,2,0.01346195828633462
MOL_0014,PEP_00047,Genotype_A,2,3,1,0.01013017591647488
MOL_0014,PEP_00047,Genotype_A,2,3,2,0.00934694892002071
MOL_0014,PEP_00047,Genotype_A,4,1,1,0.00394405136074575
MOL_0014,PEP_00047,Genotype_A,4,1,2,0.00255518590657248
MOL_0014,PEP_00047,Genotype_A,4,2,1,0.00322087537335951
MOL_0014,PEP_00047,Genotype_A,4,2,2,0.00140914578157356
MOL_0014,PEP_00047,Genotype_A,4,3,1,0.00253939671543489
MOL_0014,PEP_00047,Genotype_A,4,3,2,0.00136968381224392
MOL_0014,PEP_00047,Genotype_A,6,1,1,0.00799338982531914
MOL_0014,PEP_00047,Genotype_A,6,1,2,0.00953473997280237
MOL_0014,PEP_00047,Genotype_A,6,2,1,0.00399374270860159
MOL_0014,PEP_00047,Genotype_A,6,2,2,0.00202043822837755
MOL_0014,PEP_00047,Genotype_A,6,3,1,0.01014340492888134
MOL_0014,PEP_00047,Genotype_A,6,3,2,0.01125629229256483
MOL_0014,PEP_00047,Genotype_B,0,1,1,9.782647759600126e-4
MOL_0014,PEP_00047,Genotype_B,0,1,2,8.385406410191745e-4
MOL_0014,PEP_00047,Genotype_B,0,2,1,0.00296968333159727
MOL_0014,PEP_00047,Genotype_B,0,2,2,0.00441737214511879
MOL_0014,PEP_00047,Genotype_B,0,3,1,0.00427286536573814
MOL_0014,PEP_00047,Genotype_B,0,3,2,0.00410567927621767
MOL_0014,PEP_00047,Genotype_B,1,1,1,0.00755020063738669
MOL_0014,PEP_00047,Genotype_B,1,1,2,0.00684738337670801
MOL_0014,PEP_00047,Genotype_B,1,2,1,0.02059266027775254
MOL_0014,PEP_00047,Genotype_B,1,2,2,0.01956027987332967
MOL_0014,PEP_00047,Genotype_B,1,3,1,0.00471632894098151
MOL_0014,PEP_00047,Genotype_B,1,3,2,0.00450036131910815
MOL_0014,PEP_00047,Genotype_B,1.5,1,1,0.0048014531115501
MOL_0014,PEP_00047,Genotype_B,1.5,1,2,0.00505436708205815
MOL_0014,PEP_00047,Genotype_B,1.5,2,1,0.0124049247653159
MOL_0014,PEP_00047,Genotype_B,1.5,2,2,0.01201027820711489
MOL_0014,PEP_00047,Genotype_B,1.5,3,1,0.0120812695365096
MOL_0014,PEP_00047,Genotype_B,1.5,3,2,0.01158335985376197
MOL_0014,PEP_00047,Genotype_B,2,1,1,0.00507185225843295
MOL_0014,PEP_00047,Genotype_B,2,1,2,0.00501852086164823
MOL_0014,PEP_00047,Genotype_B,2,2,1,0.01913758252229447
MOL_0014,PEP_00047,Genotype_B,2,2,2,0.03219895946488105
MOL_0014,PEP_00047,Genotype_B,2,3,1,0.00732737152186041
MOL_0014,PEP_00047,Genotype_B,2,3,2,0.00614661949844598
MOL_0014,PEP_00047,Genotype_B,4,1,1,0.00710339806228482
MOL_0014,PEP_00047,Genotype_B,4,1,2,0.00652693263526293
MOL_0014,PEP_00047,Genotype_B,4,2,1,0.00287766301316673
MOL_0014,PEP_00047,Genotype_B,4,2,2,0.00377632158578185
MOL_0014,PEP_00047,Genotype_B,4,3,1,0.0054289031836486
MOL_0014,PEP_00047,Genotype_B,4,3,2,0.00467312915227374
MOL_0014,PEP_00047,Genotype_B,6,1,1,0.00311452973491632
MOL_0014,PEP_00047,Genotype_B,6,1,2,0.00179324743691153
MOL_0014,PEP_00047,Genotype_B,6,2,1,0.00940807051416865
MOL_0014,PEP_00047,Genotype_B,6,2,2,0.01095788735532201
MOL_0014,PEP_00047,Genotype_B,6,3,1,6.832570951474205e-4
MOL_0014,PEP_00047,Genotype_B,6,3,2,4.386234984271515e-4
MOL_0015,PEP_00048,Genotype_A,0,1,1,3.6970557448357e-4
MOL_0015,PEP_00048,Genotype_A,0,1,2,5.512886344513338e-4
MOL_0015,PEP_00048,Genotype_A,0,2,1,5.657955039855238e-4
MOL_0015,PEP_00048,Genotype_A,0,2,2,5.526436575516479e-4
MOL_0015,PEP_00048,Genotype_A,0,3,1,NA
MOL_0015,PEP_00048,Genotype_A,0,3,2,NA
MOL_0015,PEP_00048,Genotype_A,1,1,1,NA
MOL_0015,PEP_00048,Genotype_A,1,1,2,NA
MOL_0015,PEP_00048,Genotype_A,1,2,1,8.629480215717788e-5
MOL_0015,PEP_00048,Genotype_A,1,2,2,NA
MOL_0015,PEP_00048,Genotype_A,1,3,1,9.678901656229078e-5
MOL_0015,PEP_00048,Genotype_A,1,3,2,NA
MOL_0015,PEP_00048,Genotype_A,1.5,1,1,0.00118648517470927
MOL_0015,PEP_00048,Genotype_A,1.5,1,2,8.123454649737625e-4
MOL_0015,PEP_00048,Genotype_A,1.5,2,1,5.402395130306247e-4
MOL_0015,PEP_00048,Genotype_A,1.5,2,2,NA
MOL_0015,PEP_00048,Genotype_A,1.5,3,1,NA
MOL_0015,PEP_00048,Genotype_A,1.5,3,2,NA
MOL_0015,PEP_00048,Genotype_A,2,1,1,1.801786656541156e-4
MOL_0015,PEP_00048,Genotype_A,2,1,2,NA
MOL_0015,PEP_00048,Genotype_A,2,2,1,5.357552066641968e-4
MOL_0015,PEP_00048,Genotype_A,2,2,2,2.0202127203621952e-4
MOL_0015,PEP_00048,Genotype_A,2,3,1,0.00107592419671704
MOL_0015,PEP_00048,Genotype_A,2,3,2,8.954301958855e-4
MOL_0015,PEP_00048,Genotype_A,4,1,1,0.00204808832056698
MOL_0015,PEP_00048,Genotype_A,4,1,2,9.96761470609228e-4
MOL_0015,PEP_00048,Genotype_A,4,2,1,6.975051206418175e-4
MOL_0015,PEP_00048,Genotype_A,4,2,2,2.4961233347483316e-4
MOL_0015,PEP_00048,Genotype_A,4,3,1,8.872151198505596e-4
MOL_0015,PEP_00048,Genotype_A,4,3,2,2.7812240330675616e-4
MOL_0015,PEP_00048,Genotype_A,6,1,1,4.940861285283821e-4
MOL_0015,PEP_00048,Genotype_A,6,1,2,3.038100049136094e-4
MOL_0015,PEP_00048,Genotype_A,6,2,1,4.0950124177528826e-4
MOL_0015,PEP_00048,Genotype_A,6,2,2,NA
MOL_0015,PEP_00048,Genotype_A,6,3,1,6.834436802264454e-4
MOL_0015,PEP_00048,Genotype_A,6,3,2,5.154335550792355e-4
MOL_0015,PEP_00048,Genotype_B,0,1,1,0.00323840983359041
MOL_0015,PEP_00048,Genotype_B,0,1,2,0.00161751459169456
MOL_0015,PEP_00048,Genotype_B,0,2,1,0.00444782384225564
MOL_0015,PEP_00048,Genotype_B,0,2,2,0.00499459142563273
MOL_0015,PEP_00048,Genotype_B,0,3,1,0.00213208614978047
MOL_0015,PEP_00048,Genotype_B,0,3,2,0.00299459170795845
MOL_0015,PEP_00048,Genotype_B,1,1,1,1.020117201541632e-4
MOL_0015,PEP_00048,Genotype_B,1,1,2,NA
MOL_0015,PEP_00048,Genotype_B,1,2,1,0.00103210021779709
MOL_0015,PEP_00048,Genotype_B,1,2,2,0.0013365815314837
MOL_0015,PEP_00048,Genotype_B,1,3,1,9.189173618882968e-4
MOL_0015,PEP_00048,Genotype_B,1,3,2,4.705308069323309e-4
MOL_0015,PEP_00048,Genotype_B,1.5,1,1,0.00107547085154553
MOL_0015,PEP_00048,Genotype_B,1.5,1,2,6.648728642213201e-4
MOL_0015,PEP_00048,Genotype_B,1.5,2,1,6.974295200833288e-4
MOL_0015,PEP_00048,Genotype_B,1.5,2,2,0.0013668484925786
MOL_0015,PEP_00048,Genotype_B,1.5,3,1,4.0690756061584343e-4
MOL_0015,PEP_00048,Genotype_B,1.5,3,2,5.054810891720829e-4
MOL_0015,PEP_00048,Genotype_B,2,1,1,6.196203668660388e-4
MOL_0015,PEP_00048,Genotype_B,2,1,2,NA
MOL_0015,PEP_00048,Genotype_B,2,2,1,5.287466656936287e-4
MOL_0015,PEP_00048,Genotype_B,2,2,2,0.00201691036842189
MOL_0015,PEP_00048,Genotype_B,2,3,1,0.00206157181745911
MOL_0015,PEP_00048,Genotype_B,2,3,2,0.00122358230565862
MOL_0015,PEP_00048,Genotype_B,4,1,1,0.00347944911646555
MOL_0015,PEP_00048,Genotype_B,4,1,2,0.00202747919608796
MOL_0015,PEP_00048,Genotype_B,4,2,1,4.473536626488669e-4
MOL_0015,PEP_00048,Genotype_B,4,2,2,1.5716402455562308e-4
MOL_0015,PEP_00048,Genotype_B,4,3,1,0.0024060345244146
MOL_0015,PEP_00048,Genotype_B,4,3,2,0.00176521953651772
MOL_0015,PEP_00048,Genotype_B,6,1,1,6.408131362508119e-4
MOL_0015,PEP_00048,Genotype_B,6,1,2,NA
MOL_0015,PEP_00048,Genotype_B,6,2,1,4.2143535658147784e-4
MOL_0015,PEP_00048,Genotype_B,6,2,2,4.414594205101355e-4
MOL_0015,PEP_00048,Genotype_B,6,3,1,0.00171972529168375
MOL_0015,PEP_00048,Genotype_B,6,3,2,0.0012712379004653
MOL_0015,PEP_00049,Genotype_A,0,1,1,4.4404753043046874e-4
MOL_0015,PEP_00049,Genotype_A,0,1,2,5.201219477431956e-4
MOL_0015,PEP_00049,Genotype_A,0,2,1,5.251109894438055e-4
MOL_0015,PEP_00049,Genotype_A,0,2,2,5.526436575516479e-4
MOL_0015,PEP_00049,Genotype_A,0,3,1,NA
MOL_0015,PEP_00049,Genotype_A,0,3,2,NA
MOL_0015,PEP_00049,Genotype_A,1,1,1,NA
MOL_0015,PEP_00049,Genotype_A,1,1,2,NA
MOL_0015,PEP_00049,Genotype_A,1,2,1,8.629480215717788e-5
MOL_0015,PEP_00049,Genotype_A,1,2,2,NA
MOL_0015,PEP_00049,Genotype_A,1,3,1,3.939204912792663e-5
MOL_0015,PEP_00049,Genotype_A,1,3,2,NA
MOL_0015,PEP_00049,Genotype_A,1.5,1,1,9.48929502718101e-4
MOL_0015,PEP_00049,Genotype_A,1.5,1,2,7.093253129983998e-4
MOL_0015,PEP_00049,Genotype_A,1.5,2,1,4.8118247941578705e-4
MOL_0015,PEP_00049,Genotype_A,1.5,2,2,NA
MOL_0015,PEP_00049,Genotype_A,1.5,3,1,NA
MOL_0015,PEP_00049,Genotype_A,1.5,3,2,NA
MOL_0015,PEP_00049,Genotype_A,2,1,1,1.564822510148884e-4
MOL_0015,PEP_00049,Genotype_A,2,1,2,NA
MOL_0015,PEP_00049,Genotype_A,2,2,1,4.105155117172387e-4
MOL_0015,PEP_00049,Genotype_A,2,2,2,1.2708013760742275e-4
MOL_0015,PEP_00049,Genotype_A,2,3,1,8.560248908660578e-4
MOL_0015,PEP_00049,Genotype_A,2,3,2,7.231095280632397e-4
MOL_0015,PEP_00049,Genotype_A,4,1,1,0.00169860011091497
MOL_0015,PEP_00049,Genotype_A,4,1,2,9.212081437363976e-4
MOL_0015,PEP_00049,Genotype_A,4,2,1,5.436318449697779e-4
MOL_0015,PEP_00049,Genotype_A,4,2,2,2.4961233347483316e-4
MOL_0015,PEP_00049,Genotype_A,4,3,1,7.153395741029492e-4
MOL_0015,PEP_00049,Genotype_A,4,3,2,4.700939053147222e-4
MOL_0015,PEP_00049,Genotype_A,6,1,1,3.8890272064890616e-4
MOL_0015,PEP_00049,Genotype_A,6,1,2,4.411214923818699e-4
MOL_0015,PEP_00049,Genotype_A,6,2,1,3.1610687001960174e-4
MOL_0015,PEP_00049,Genotype_A,6,2,2,NA
MOL_0015,PEP_00049,Genotype_A,6,3,1,5.831141283971298e-4
MOL_0015,PEP_00049,Genotype_A,6,3,2,4.494397143820347e-4
MOL_0015,PEP_00049,Genotype_B,0,1,1,0.00302805077916291
MOL_0015,PEP_00049,Genotype_B,0,1,2,0.00134832585539529
MOL_0015,PEP_00049,Genotype_B,0,2,1,0.00364756331427766
MOL_0015,PEP_00049,Genotype_B,0,2,2,0.00383163034922057
MOL_0015,PEP_00049,Genotype_B,0,3,1,0.00149919743113366
MOL_0015,PEP_00049,Genotype_B,0,3,2,0.00253717327620514
MOL_0015,PEP_00049,Genotype_B,1,1,1,1.020117201541632e-4
MOL_0015,PEP_00049,Genotype_B,1,1,2,NA
MOL_0015,PEP_00049,Genotype_B,1,2,1,8.755749404037557e-4
MOL_0015,PEP_00049,Genotype_B,1,2,2,0.00110712798206004
MOL_0015,PEP_00049,Genotype_B,1,3,1,8.190037311361315e-4
MOL_0015,PEP_00049,Genotype_B,1,3,2,3.196080044261126e-4
MOL_0015,PEP_00049,Genotype_B,1.5,1,1,9.932023793350422e-4
MOL_0015,PEP_00049,Genotype_B,1.5,1,2,3.72272572203656e-4
MOL_0015,PEP_00049,Genotype_B,1.5,2,1,7.155756477698892e-4
MOL_0015,PEP_00049,Genotype_B,1.5,2,2,0.0011623072932293
MOL_0015,PEP_00049,Genotype_B,1.5,3,1,1.9597770146771604e-4
MOL_0015,PEP_00049,Genotype_B,1.5,3,2,5.054810891720829e-4
MOL_0015,PEP_00049,Genotype_B,2,1,1,6.812092970343385e-4
MOL_0015,PEP_00049,Genotype_B,2,1,2,NA
MOL_0015,PEP_00049,Genotype_B,2,2,1,4.408173517918703e-4
MOL_0015,PEP_00049,Genotype_B,2,2,2,0.00165295948406929
MOL_0015,PEP_00049,Genotype_B,2,3,1,0.00167354867727689
MOL_0015,PEP_00049,Genotype_B,2,3,2,0.0011145963048737
MOL_0015,PEP_00049,Genotype_B,4,1,1,0.00283549097186562
MOL_0015,PEP_00049,Genotype_B,4,1,2,0.00179530128483857
MOL_0015,PEP_00049,Genotype_B,4,2,1,4.068970290062735e-4
MOL_0015,PEP_00049,Genotype_B,4,2,2,1.5716402455562308e-4
MOL_0015,PEP_00049,Genotype_B,4,3,1,0.00206231824575194
MOL_0015,PEP_00049,Genotype_B,4,3,2,0.00143648188277376
MOL_0015,PEP_00049,Genotype_B,6,1,1,4.600744548898858e-4
MOL_0015,PEP_00049,Genotype_B,6,1,2,NA
MOL_0015,PEP_00049,Genotype_B,6,2,1,3.2771760152986487e-4
MOL_0015,PEP_00049,Genotype_B,6,2,2,3.113514014348178e-4
MOL_0015,PEP_00049,Genotype_B,6,3,1,0.00115264227774056
MOL_0015,PEP_00049,Genotype_B,6,3,2,0.00126621678262118
MOL_0015,PEP_00050,Genotype_A,0,1,1,0.00233803130105967
MOL_0015,PEP_00050,Genotype_A,0,1,2,0.00332182124004961
MOL_0015,PEP_00050,Genotype_A,0,2,1,4.653146949037641e-4
MOL_0015,PEP_00050,Genotype_A,0,2,2,6.791918810376826e-4
MOL_0015,PEP_00050,Genotype_A,0,3,1,0.00265179487984765
MOL_0015,PEP_00050,Genotype_A,0,3,2,0.00412322703392714
MOL_0015,PEP_00050,Genotype_A,1,1,1,8.57044478024098e-4
MOL_0015,PEP_00050,Genotype_A,1,1,2,0.00119882815610255
MOL_0015,PEP_00050,Genotype_A,1,2,1,0.00141380406495697
MOL_0015,PEP_00050,Genotype_A,1,2,2,NA
MOL_0015,PEP_00050,Genotype_A,1,3,1,9.493144824010484e-4
MOL_0015,PEP_00050,Genotype_A,1,3,2,0.0013259354704648
MOL_0015,PEP_00050,Genotype_A,1.5,1,1,0.0027883040163149
MOL_0015,PEP_00050,Genotype_A,1.5,1,2,0.00278272088014325
MOL_0015,PEP_00050,Genotype_A,1.5,2,1,0.00176385975772671
MOL_0015,PEP_00050,Genotype_A,1.5,2,2,0.00180170233296245
MOL_0015,PEP_00050,Genotype_A,1.5,3,1,6.59722510331876e-4
MOL_0015,PEP_00050,Genotype_A,1.5,3,2,9.030039399005874e-4
MOL_0015,PEP_00050,Genotype_A,2,1,1,7.302964131920178e-4
MOL_0015,PEP_00050,Genotype_A,2,1,2,6.194906097480788e-4
MOL_0015,PEP_00050,Genotype_A,2,2,1,0.00254001481628233
MOL_0015,PEP_00050,Genotype_A,2,2,2,0.00327313763555923
MOL_0015,PEP_00050,Genotype_A,2,3,1,0.00415462182076439
MOL_0015,PEP_00050,Genotype_A,2,3,2,0.00478334840074916
MOL_0015,PEP_00050,Genotype_A,4,1,1,0.01094914293044063
MOL_0015,PEP_00050,Genotype_A,4,1,2,0.00886156338447493
MOL_0015,PEP_00050,Genotype_A,4,2,1,0.00692703153648752
MOL_0015,PEP_00050,Genotype_A,4,2,2,0.00404780446076834
MOL_0015,PEP_00050,Genotype_A,4,3,1,0.01052543748366804
MOL_0015,PEP_00050,Genotype_A,4,3,2,0.00835508617880509
MOL_0015,PEP_00050,Genotype_A,6,1,1,0.00181253052753904
MOL_0015,PEP_00050,Genotype_A,6,1,2,0.00208151136207403
MOL_0015,PEP_00050,Genotype_A,6,2,1,0.00624675327097454
MOL_0015,PEP_00050,Genotype_A,6,2,2,0.00478433363051354
MOL_0015,PEP_00050,Genotype_A,6,3,1,0.00201125790204716
MOL_0015,PEP_00050,Genotype_A,6,3,2,0.00214230084344589
MOL_0015,PEP_00050,Genotype_B,0,1,1,1.7039292983397395e-4
MOL_0015,PEP_00050,Genotype_B,0,1,2,6.288136806691815e-4
MOL_0015,PEP_00050,Genotype_B,0,2,1,0.00311498626312941
MOL_0015,PEP_00050,Genotype_B,0,2,2,0.00361940105724699
MOL_0015,PEP_00050,Genotype_B,0,3,1,0.00200686991888617
MOL_0015,PEP_00050,Genotype_B,0,3,2,7.758278359206339e-4
MOL_0015,PEP_00050,Genotype_B,1,1,1,7.031418451578372e-4
MOL_0015,PEP_00050,Genotype_B,1,1,2,6.900015339167241e-4
MOL_0015,PEP_00050,Genotype_B,1,2,1,0.00118521312399315
MOL_0015,PEP_00050,Genotype_B,1,2,2,0.00129947435069012
MOL_0015,PEP_00050,Genotype_B,1,3,1,0.00146609513378924
MOL_0015,PEP_00050,Genotype_B,1,3,2,0.00153884578833265
MOL_0015,PEP_00050,Genotype_B,1.5,1,1,8.693710472011178e-4
MOL_0015,PEP_00050,Genotype_B,1.5,1,2,0.00195091552344667
MOL_0015,PEP_00050,Genotype_B,1.5,2,1,0.0017662313174771
MOL_0015,PEP_00050,Genotype_B,1.5,2,2,0.00190784848346026
MOL_0015,PEP_00050,Genotype_B,1.5,3,1,9.898073662836437e-4
MOL_0015,PEP_00050,Genotype_B,1.5,3,2,8.438447933392375e-4
MOL_0015,PEP_00050,Genotype_B,2,1,1,0.00132750433274179
MOL_0015,PEP_00050,Genotype_B,2,1,2,0.00229492766996326
MOL_0015,PEP_00050,Genotype_B,2,2,1,0.00480541418862165
MOL_0015,PEP_00050,Genotype_B,2,2,2,0.00893549615477479
MOL_0015,PEP_00050,Genotype_B,2,3,1,0.00294656373512868
MOL_0015,PEP_00050,Genotype_B,2,3,2,0.00258300347013923
MOL_0015,PEP_00050,Genotype_B,4,1,1,0.00780512788356964
MOL_0015,PEP_00050,Genotype_B,4,1,2,0.00680111780830342
MOL_0015,PEP_00050,Genotype_B,4,2,1,0.01510520030931463
MOL_0015,PEP_00050,Genotype_B,4,2,2,0.01395999568237349
MOL_0015,PEP_00050,Genotype_B,4,3,1,0.00683721537986002
MOL_0015,PEP_00050,Genotype_B,4,3,2,0.00625006352694545
MOL_0015,PEP_00050,Genotype_B,6,1,1,0.00683815434799983
MOL_0015,PEP_00050,Genotype_B,6,1,2,0.00648373139500099
MOL_0015,PEP_00050,Genotype_B,6,2,1,0.00157426558722919
MOL_0015,PEP_00050,Genotype_B,6,2,2,0.00155293913463397
MOL_0015,PEP_00050,Genotype_B,6,3,1,0.01166896648146609
MOL_0015,PEP_00050,Genotype_B,6,3,2,0.00981930041145882
MOL_0015,PEP_00051,Genotype_A,0,1,1,2.577888569604679e-4
MOL_0015,PEP_00051,Genotype_A,0,1,2,7.713086241036861e-5
MOL_0015,PEP_00051,Genotype_A,0,2,1,4.035895440986663e-4
MOL_0015,PEP_00051,Genotype_A,0,2,2,6.35960516636307e-4
MOL_0015,PEP_00051,Genotype_A,0,3,1,2.6446367067186136e-5
MOL_0015,PEP_00051,Genotype_A,0,3,2,NA
MOL_0015,PEP_00051,Genotype_A,1,1,1,NA
