protein_name,genotype,bio_rep,tech_rep,timepoints,timepoints_values,new_annotation
PROT_0372,Genotype_A,3,0,150,3191471.273,PEP_00687
PROT_0372,Genotype_A,1,0,300,1535531.876,PEP_00687
PROT_0372,Genotype_A,2,0,300,700362.9697,PEP_00687
PROT_0372,Genotype_A,3,0,300,2387555.979,PEP_00687
PROT_0372,Genotype_A,1,0,600,1835497.311,PEP_00687
PROT_0372,Genotype_A,2,0,600,876263.9375,PEP_00687
PROT_0372,Genotype_A,3,0,600,3697621.246,PEP_00687
PROT_0472,Genotype_A,1,0,0,13435881.88,PEP_00688
PROT_0472,Genotype_A,2,0,0,6014604.717,PEP_00688
PROT_0472,Genotype_A,3,0,0,4233963.221,PEP_00688
PROT_0472,Genotype_A,1,0,150,13475153.41,PEP_00688
PROT_0472,Genotype_A,2,0,150,2448266.271,PEP_00688
PROT_0472,Genotype_A,3,0,150,2032851.328,PEP_00688
PROT_0472,Genotype_A,1,0,300,2633416.298,PEP_00688
PROT_0472,Genotype_A,2,0,300,758480.6139,PEP_00688
PROT_0472,Genotype_A,3,0,300,1475672.68,PEP_00688
PROT_0472,Genotype_A,1,0,600,2120244.223,PEP_00688
PROT_0472,Genotype_A,2,0,600,1103025.25,PEP_00688
PROT_0472,Genotype_A,3,0,600,1825300.01,PEP_00688
PROT_0196,Genotype_A,1,0,0,4255339.662,PEP_00689
PROT_0196,Genotype_A,2,0,0,2625971.883,PEP_00689
PROT_0196,Genotype_A,3,0,0,3991014.674,PEP_00689
PROT_0196,Genotype_A,1,0,150,3528164.464,PEP_00689
PROT_0196,Genotype_A,2,0,150,2144468.975,PEP_00689
PROT_0196,Genotype_A,3,0,150,3410401.381,PEP_00689
PROT_0196,Genotype_A,1,0,300,3186804.282,PEP_00689
PROT_0196,Genotype_A,2,0,300,1373309.195,PEP_00689
PROT_0196,Genotype_A,3,0,300,3570204.154,PEP_00689
PROT_0196,Genotype_A,1,0,600,2611048.903,PEP_00689
PROT_0196,Genotype_A,2,0,600,1404542.375,PEP_00689
PROT_0196,Genotype_A,3,0,600,3932292.227,PEP_00689
PROT_0442,Genotype_A,1,0,0,6219803.624,PEP_00690
PROT_0442,Genotype_A,2,0,0,297700.3493,PEP_00690
PROT_0442,Genotype_A,3,0,0,139869.3763,PEP_00690
PROT_0442,Genotype_A,1,0,150,2354455.128,PEP_00690
PROT_0442,Genotype_A,2,0,150,129312.3436,PEP_00690
PROT_0442,Genotype_A,3,0,150,253910.5405,PEP_00690
PROT_0442,Genotype_A,1,0,300,2348345.152,PEP_00690
PROT_0442,Genotype_A,2,0,300,214198.0032,PEP_00690
PROT_0442,Genotype_A,3,0,300,303798.5938,PEP_00690
PROT_0442,Genotype_A,1,0,600,2645147.159,PEP_00690
PROT_0442,Genotype_A,2,0,600,259641.7813,PEP_00690
PROT_0442,Genotype_A,3,0,600,302712.6828,PEP_00690
PROT_0245,Genotype_A,1,0,0,82539.1548,PEP_00691
PROT_0245,Genotype_A,2,0,0,620954.7837,PEP_00691
PROT_0245,Genotype_A,3,0,0,1566778.537,PEP_00691
PROT_0245,Genotype_A,1,0,150,850780.37584728806,PEP_00691
PROT_0245,Genotype_A,2,0,150,412941.3538,PEP_00691
PROT_0245,Genotype_A,3,0,150,1215217.793,PEP_00691
PROT_0245,Genotype_A,1,0,300,2178389.457,PEP_00691
PROT_0245,Genotype_A,2,0,300,763795.203,PEP_00691
PROT_0245,Genotype_A,3,0,300,907169.5524,PEP_00691
PROT_0245,Genotype_A,1,0,600,831644.5357,PEP_00691
PROT_0245,Genotype_A,2,0,600,325565.3438,PEP_00691
PROT_0245,Genotype_A,3,0,600,1414441.079,PEP_00691
PROT_0442,Genotype_A,1,0,0,20954642.34,PEP_00692
PROT_0442,Genotype_A,2,0,0,1360458.693,PEP_00692
PROT_0442,Genotype_A,3,0,0,2106622.253,PEP_00692
PROT_0442,Genotype_A,1,0,150,7263026.261,PEP_00692
PROT_0442,Genotype_A,2,0,150,5474199.76,PEP_00692
PROT_0442,Genotype_A,3,0,150,1423288.671,PEP_00692
PROT_0442,Genotype_A,1,0,300,7776918.111,PEP_00692
PROT_0442,Genotype_A,2,0,300,711400.0566,PEP_00692
PROT_0442,Genotype_A,3,0,300,496262.5485,PEP_00692
PROT_0442,Genotype_A,1,0,600,10031900.91,PEP_00692
PROT_0442,Genotype_A,2,0,600,1848108.219,PEP_00692
PROT_0442,Genotype_A,3,0,600,652841.1773,PEP_00692
PROT_0473,Genotype_A,1,0,0,3259556.444,PEP_00693
PROT_0473,Genotype_A,2,0,0,229382.5441,PEP_00693
PROT_0473,Genotype_A,3,0,0,208798.12,PEP_00693
PROT_0473,Genotype_A,1,0,150,1119526.237,PEP_00693
PROT_0473,Genotype_A,2,0,150,1483151.181,PEP_00693
PROT_0473,Genotype_A,3,0,150,42306.17626,PEP_00693
PROT_0473,Genotype_A,1,0,300,1759747.859,PEP_00693
PROT_0473,Genotype_A,2,0,300,288846.9973,PEP_00693
PROT_0473,Genotype_A,3,0,300,280697.8193,PEP_00693
PROT_0473,Genotype_A,1,0,600,1184624.685,PEP_00693
PROT_0473,Genotype_A,2,0,600,397668.0313,PEP_00693
PROT_0473,Genotype_A,3,0,600,163349.7099,PEP_00693
PROT_0125,Genotype_A,1,0,0,70306.85913,PEP_00694
PROT_0125,Genotype_A,2,0,0,88128.26689,PEP_00694
PROT_0125,Genotype_A,3,0,0,282871.2535,PEP_00694
PROT_0125,Genotype_A,1,0,150,94439.33603,PEP_00694
PROT_0125,Genotype_A,2,0,150,2236310.419,PEP_00694
PROT_0125,Genotype_A,3,0,150,261915.1816,PEP_00694
PROT_0125,Genotype_A,1,0,300,1202031.272,PEP_00694
PROT_0125,Genotype_A,2,0,300,2551108.424,PEP_00694
PROT_0125,Genotype_A,3,0,300,212582.8123,PEP_00694
PROT_0125,Genotype_A,1,0,600,658671.7079,PEP_00694
PROT_0125,Genotype_A,2,0,600,1991360,PEP_00694
PROT_0125,Genotype_A,3,0,600,4334.949861,PEP_00694
PROT_0125,Genotype_A,1,0,0,1221085.812,PEP_00695
PROT_0125,Genotype_A,2,0,0,3643557.018,PEP_00695
PROT_0125,Genotype_A,3,0,0,237042.975,PEP_00695
PROT_0125,Genotype_A,1,0,150,2358880.302,PEP_00695
PROT_0125,Genotype_A,2,0,150,3214540.435,PEP_00695
PROT_0125,Genotype_A,3,0,150,77110.78333,PEP_00695
PROT_0125,Genotype_A,1,0,300,2839850.371,PEP_00695
PROT_0125,Genotype_A,2,0,300,2179277.323,PEP_00695
PROT_0125,Genotype_A,3,0,300,116074.2993,PEP_00695
PROT_0125,Genotype_A,1,0,600,4035.425003,PEP_00695
PROT_0125,Genotype_A,2,0,600,1661490.531,PEP_00695
PROT_0125,Genotype_A,3,0,600,140803.2925,PEP_00695
PROT_0220,Genotype_A,1,0,0,241999.0596,PEP_00696
PROT_0220,Genotype_A,2,0,0,1346461.596,PEP_00696
PROT_0220,Genotype_A,3,0,0,161619.431,PEP_00696
PROT_0220,Genotype_A,1,0,150,153997.4025,PEP_00696
PROT_0220,Genotype_A,2,0,150,2069680.127,PEP_00696
PROT_0220,Genotype_A,3,0,150,173405.7157,PEP_00696
PROT_0220,Genotype_A,1,0,300,868792.4581,PEP_00696
PROT_0220,Genotype_A,2,0,300,833141.4374,PEP_00696
PROT_0220,Genotype_A,3,0,300,155031.244,PEP_00696
PROT_0220,Genotype_A,1,0,600,520295.4383,PEP_00696
PROT_0220,Genotype_A,2,0,600,470724.125,PEP_00696
PROT_0220,Genotype_A,3,0,600,198796.5742,PEP_00696
PROT_0474,Genotype_A,1,0,0,3494243.138,PEP_00697
PROT_0474,Genotype_A,2,0,0,9636068.324,PEP_00697
PROT_0474,Genotype_A,3,0,0,4978611.767,PEP_00697
PROT_0474,Genotype_A,1,0,150,3434559.579,PEP_00697
PROT_0474,Genotype_A,2,0,150,11242554.31,PEP_00697
PROT_0474,Genotype_A,3,0,150,4088003.535,PEP_00697
PROT_0474,Genotype_A,1,0,300,5067982.416,PEP_00697
PROT_0474,Genotype_A,2,0,300,12795677.75,PEP_00697
PROT_0474,Genotype_A,3,0,300,6162756.199,PEP_00697
PROT_0474,Genotype_A,1,0,600,4330289.197,PEP_00697
PROT_0474,Genotype_A,2,0,600,10671867.47,PEP_00697
PROT_0474,Genotype_A,3,0,600,4749750.157,PEP_00697
PROT_0359,Genotype_A,1,0,0,51487.55739,PEP_00698
PROT_0359,Genotype_A,2,0,0,201921.9515,PEP_00698
PROT_0359,Genotype_A,3,0,0,241834.8574,PEP_00698
PROT_0359,Genotype_A,1,0,150,85551.37594,PEP_00698
PROT_0359,Genotype_A,2,0,150,1903067.733,PEP_00698
PROT_0359,Genotype_A,3,0,150,124529.3724,PEP_00698
PROT_0359,Genotype_A,1,0,300,873136.3184,PEP_00698
PROT_0359,Genotype_A,2,0,300,2568487.514,PEP_00698
PROT_0359,Genotype_A,3,0,300,32042.98778,PEP_00698
PROT_0359,Genotype_A,1,0,600,1495110.32,PEP_00698
PROT_0359,Genotype_A,2,0,600,2894764.75,PEP_00698
PROT_0359,Genotype_A,3,0,600,265150.5736,PEP_00698
PROT_0475,Genotype_A,1,0,0,125599.403,PEP_00699
PROT_0475,Genotype_A,2,0,0,2783137.75,PEP_00699
PROT_0475,Genotype_A,3,0,0,271693.87822405703,PEP_00699
PROT_0475,Genotype_A,1,0,150,167775.1998,PEP_00699
PROT_0475,Genotype_A,2,0,150,7128917.821,PEP_00699
PROT_0475,Genotype_A,3,0,150,63549.36681,PEP_00699
PROT_0475,Genotype_A,1,0,300,835647.0108,PEP_00699
PROT_0475,Genotype_A,2,0,300,7925474.008,PEP_00699
PROT_0475,Genotype_A,3,0,300,83262.68782,PEP_00699
PROT_0475,Genotype_A,1,0,600,13831.93773,PEP_00699
PROT_0475,Genotype_A,2,0,600,6666277.875,PEP_00699
PROT_0475,Genotype_A,3,0,600,9585.091387,PEP_00699
PROT_0475,Genotype_A,1,0,0,14471124.43,PEP_00700
PROT_0475,Genotype_A,2,0,0,7868642.901,PEP_00700
PROT_0475,Genotype_A,3,0,0,235219.9525,PEP_00700
PROT_0475,Genotype_A,1,0,150,17828594.84,PEP_00700
PROT_0475,Genotype_A,2,0,150,14538055.15,PEP_00700
PROT_0475,Genotype_A,3,0,150,262916.0262,PEP_00700
PROT_0475,Genotype_A,1,0,300,18704259.97,PEP_00700
PROT_0475,Genotype_A,2,0,300,8159888.885,PEP_00700
PROT_0475,Genotype_A,3,0,300,176063.0097,PEP_00700
PROT_0475,Genotype_A,1,0,600,16182528,PEP_00700
PROT_0475,Genotype_A,2,0,600,7870895.75,PEP_00700
PROT_0475,Genotype_A,3,0,600,182757.9448,PEP_00700
PROT_0392,Genotype_A,1,0,0,8169001.014,PEP_00616
PROT_0392,Genotype_A,2,0,0,6054485.895,PEP_00616
PROT_0392,Genotype_A,3,0,0,11733752.17,PEP_00616
PROT_0392,Genotype_A,1,0,150,4787258.64,PEP_00616
PROT_0392,Genotype_A,2,0,150,12561681.26,PEP_00616
PROT_0392,Genotype_A,3,0,150,10044012.83,PEP_00616
PROT_0392,Genotype_A,1,0,300,2838836.2,PEP_00616
PROT_0392,Genotype_A,2,0,300,2128102.839,PEP_00616
PROT_0392,Genotype_A,3,0,300,15306106.57,PEP_00616
PROT_0392,Genotype_A,1,0,600,2376470.888,PEP_00616
PROT_0392,Genotype_A,2,0,600,9469457.75,PEP_00616
PROT_0392,Genotype_A,3,0,600,11354882.48,PEP_00616
PROT_0476,Genotype_A,1,0,0,1601607.74,PEP_00701
PROT_0476,Genotype_A,2,0,0,1515973.637,PEP_00701
PROT_0476,Genotype_A,3,0,0,277680.7277,PEP_00701
PROT_0476,Genotype_A,1,0,150,2470729.936,PEP_00701
PROT_0476,Genotype_A,2,0,150,908001.8979,PEP_00701
PROT_0476,Genotype_A,3,0,150,142295.4946,PEP_00701
PROT_0476,Genotype_A,1,0,300,2487598.456,PEP_00701
PROT_0476,Genotype_A,2,0,300,191426.7498,PEP_00701
PROT_0476,Genotype_A,3,0,300,234293.3642,PEP_00701
PROT_0476,Genotype_A,1,0,600,2600528.483,PEP_00701
PROT_0476,Genotype_A,2,0,600,1010224.313,PEP_00701
PROT_0476,Genotype_A,3,0,600,12073.05488,PEP_00701
PROT_0037,Genotype_A,1,0,0,762782.4404,PEP_00702
PROT_0037,Genotype_A,2,0,0,1993630.928,PEP_00702
PROT_0037,Genotype_A,3,0,0,1974323.205,PEP_00702
PROT_0037,Genotype_A,1,0,150,755389.5795,PEP_00702
PROT_0037,Genotype_A,2,0,150,3417678.042,PEP_00702
PROT_0037,Genotype_A,3,0,150,1563142.596,PEP_00702
PROT_0037,Genotype_A,1,0,300,121919.8461,PEP_00702
PROT_0037,Genotype_A,2,0,300,968577.0172,PEP_00702
PROT_0037,Genotype_A,3,0,300,1989692.956,PEP_00702
PROT_0037,Genotype_A,1,0,600,727521.334,PEP_00702
PROT_0037,Genotype_A,2,0,600,1325385.875,PEP_00702
PROT_0037,Genotype_A,3,0,600,1448860.996,PEP_00702
PROT_0477,Genotype_A,1,0,0,1286901.557,PEP_00703
PROT_0477,Genotype_A,2,0,0,1304210.959,PEP_00703
PROT_0477,Genotype_A,3,0,0,2029250.182,PEP_00703
PROT_0477,Genotype_A,1,0,150,997540.319,PEP_00703
PROT_0477,Genotype_A,2,0,150,1216490.263,PEP_00703
PROT_0477,Genotype_A,3,0,150,1575684.092,PEP_00703
PROT_0477,Genotype_A,1,0,300,991176.6993,PEP_00703
PROT_0477,Genotype_A,2,0,300,62568.28773,PEP_00703
PROT_0477,Genotype_A,3,0,300,1943279.881,PEP_00703
PROT_0477,Genotype_A,1,0,600,859333.6668,PEP_00703
PROT_0477,Genotype_A,2,0,600,275561.2792,PEP_00703
PROT_0477,Genotype_A,3,0,600,2181089.321,PEP_00703
PROT_0478,Genotype_A,1,0,0,1453821.378,PEP_00704
PROT_0478,Genotype_A,2,0,0,764359.9494,PEP_00704
PROT_0478,Genotype_A,3,0,0,1587519.466,PEP_00704
PROT_0478,Genotype_A,1,0,150,1038572.764,PEP_00704
PROT_0478,Genotype_A,2,0,150,839287.8984,PEP_00704
PROT_0478,Genotype_A,3,0,150,1072020.012,PEP_00704
PROT_0478,Genotype_A,1,0,300,1739000.666,PEP_00704
PROT_0478,Genotype_A,2,0,300,577849.4018,PEP_00704
PROT_0478,Genotype_A,3,0,300,1114878.93,PEP_00704
PROT_0478,Genotype_A,1,0,600,1013983.508,PEP_00704
PROT_0478,Genotype_A,2,0,600,726200.1875,PEP_00704
PROT_0478,Genotype_A,3,0,600,1311550.928,PEP_00704
PROT_0345,Genotype_A,1,0,0,80224400.13,PEP_00705
PROT_0345,Genotype_A,2,0,0,12060507.14,PEP_00705
PROT_0345,Genotype_A,3,0,0,17176688.37,PEP_00705
PROT_0345,Genotype_A,1,0,150,25079312.84,PEP_00705
PROT_0345,Genotype_A,2,0,150,30294329.66,PEP_00705
PROT_0345,Genotype_A,3,0,150,15127816.61,PEP_00705
PROT_0345,Genotype_A,1,0,300,30328156.3,PEP_00705
PROT_0345,Genotype_A,2,0,300,6414536.135,PEP_00705
PROT_0345,Genotype_A,3,0,300,10985629.07,PEP_00705
PROT_0345,Genotype_A,1,0,600,29929452.59,PEP_00705
PROT_0345,Genotype_A,2,0,600,13506289,PEP_00705
PROT_0345,Genotype_A,3,0,600,10714032.49,PEP_00705
PROT_0345,Genotype_A,1,0,0,11315791.02,PEP_00706
PROT_0345,Genotype_A,2,0,0,2299968.187,PEP_00706
PROT_0345,Genotype_A,3,0,0,7785836.285,PEP_00706
PROT_0345,Genotype_A,1,0,150,3519317.045,PEP_00706
PROT_0345,Genotype_A,2,0,150,5055040.136,PEP_00706
PROT_0345,Genotype_A,3,0,150,5187349.34,PEP_00706
PROT_0345,Genotype_A,1,0,300,4830745.043,PEP_00706
PROT_0345,Genotype_A,2,0,300,1171854.723,PEP_00706
PROT_0345,Genotype_A,3,0,300,4439183.978,PEP_00706
PROT_0345,Genotype_A,1,0,600,5263012.345,PEP_00706
PROT_0345,Genotype_A,2,0,600,3053487.906,PEP_00706
PROT_0345,Genotype_A,3,0,600,3244950.277,PEP_00706
PROT_0252,Genotype_A,1,0,0,2655158.797,PEP_00707
PROT_0252,Genotype_A,2,0,0,3473342.008,PEP_00707
PROT_0252,Genotype_A,3,0,0,4508173.569,PEP_00707
PROT_0252,Genotype_A,1,0,150,2021657.801,PEP_00707
PROT_0252,Genotype_A,2,0,150,7729286.037,PEP_00707
PROT_0252,Genotype_A,3,0,150,4502591.113,PEP_00707
PROT_0252,Genotype_A,1,0,300,2911067.555,PEP_00707
PROT_0252,Genotype_A,2,0,300,1802519.829,PEP_00707
PROT_0252,Genotype_A,3,0,300,190441.598,PEP_00707
PROT_0252,Genotype_A,1,0,600,1987489.481,PEP_00707
PROT_0252,Genotype_A,2,0,600,2952907,PEP_00707
PROT_0252,Genotype_A,3,0,600,121411.6957,PEP_00707
PROT_0479,Genotype_A,1,0,0,640992.8622,PEP_00708
PROT_0479,Genotype_A,2,0,0,201735.1166,PEP_00708
PROT_0479,Genotype_A,3,0,0,198334.6751,PEP_00708
PROT_0479,Genotype_A,1,0,150,401250.1805,PEP_00708
PROT_0479,Genotype_A,2,0,150,384663.2827,PEP_00708
PROT_0479,Genotype_A,3,0,150,59649.30019,PEP_00708
PROT_0479,Genotype_A,1,0,300,608285.427,PEP_00708
PROT_0479,Genotype_A,2,0,300,371873.287,PEP_00708
PROT_0479,Genotype_A,3,0,300,215912.4397,PEP_00708
PROT_0479,Genotype_A,1,0,600,459694.2279,PEP_00708
PROT_0479,Genotype_A,2,0,600,306507.5938,PEP_00708
PROT_0479,Genotype_A,3,0,600,53472.19843,PEP_00708
PROT_0476,Genotype_A,1,0,0,10677497.32,PEP_00709
PROT_0476,Genotype_A,2,0,0,12617201.63,PEP_00709
PROT_0476,Genotype_A,3,0,0,16696950.71,PEP_00709
PROT_0476,Genotype_A,1,0,150,15145836.24,PEP_00709
PROT_0476,Genotype_A,2,0,150,9512809.782,PEP_00709
PROT_0476,Genotype_A,3,0,150,16833052.41,PEP_00709
PROT_0476,Genotype_A,1,0,300,10173273.76,PEP_00709
PROT_0476,Genotype_A,2,0,300,5043619.953,PEP_00709
PROT_0476,Genotype_A,3,0,300,15363715.93,PEP_00709
PROT_0476,Genotype_A,1,0,600,8689000.526,PEP_00709
PROT_0476,Genotype_A,2,0,600,6537947.875,PEP_00709
PROT_0476,Genotype_A,3,0,600,16481741.67,PEP_00709
PROT_0480,Genotype_A,1,0,0,41217.1755,PEP_00710
PROT_0480,Genotype_A,2,0,0,246047.5344,PEP_00710
PROT_0480,Genotype_A,3,0,0,35256.3929,PEP_00710
PROT_0480,Genotype_A,1,0,150,2180754.85,PEP_00710
PROT_0480,Genotype_A,2,0,150,970529.8175,PEP_00710
PROT_0480,Genotype_A,3,0,150,1102636.036,PEP_00710
PROT_0480,Genotype_A,1,0,300,6196411.649,PEP_00710
PROT_0480,Genotype_A,2,0,300,416013.8578,PEP_00710
PROT_0480,Genotype_A,3,0,300,1818764.773,PEP_00710
PROT_0480,Genotype_A,1,0,600,5189243.452,PEP_00710
PROT_0480,Genotype_A,2,0,600,288257.875,PEP_00710
PROT_0480,Genotype_A,3,0,600,1769128.157,PEP_00710
PROT_0481,Genotype_A,1,0,0,30429.1042,PEP_00711
PROT_0481,Genotype_A,2,0,0,2166183.385,PEP_00711
PROT_0481,Genotype_A,3,0,0,304627.5424,PEP_00711
PROT_0481,Genotype_A,1,0,150,182289.8625,PEP_00711
PROT_0481,Genotype_A,2,0,150,224189.8574,PEP_00711
PROT_0481,Genotype_A,3,0,150,260333.4156,PEP_00711
PROT_0481,Genotype_A,1,0,300,75368.29389,PEP_00711
PROT_0481,Genotype_A,2,0,300,263397.725,PEP_00711
PROT_0481,Genotype_A,3,0,300,137764.4342,PEP_00711
PROT_0481,Genotype_A,1,0,600,52593.19087,PEP_00711
PROT_0481,Genotype_A,2,0,600,106391.3262,PEP_00711
PROT_0481,Genotype_A,3,0,600,63550.18879,PEP_00711
PROT_0482,Genotype_A,1,0,0,1606430.798,PEP_00712
PROT_0482,Genotype_A,2,0,0,305212.5958,PEP_00712
PROT_0482,Genotype_A,3,0,0,13421.71317,PEP_00712
PROT_0482,Genotype_A,1,0,150,986631.3013,PEP_00712
PROT_0482,Genotype_A,2,0,150,670901.7062,PEP_00712
PROT_0482,Genotype_A,3,0,150,37691.81856,PEP_00712
PROT_0482,Genotype_A,1,0,300,778128.3708,PEP_00712
PROT_0482,Genotype_A,2,0,300,297258.2363,PEP_00712
PROT_0482,Genotype_A,3,0,300,177571.9487,PEP_00712
PROT_0482,Genotype_A,1,0,600,1023995.752,PEP_00712
PROT_0482,Genotype_A,2,0,600,271967.7813,PEP_00712
PROT_0482,Genotype_A,3,0,600,145945.3038,PEP_00712
PROT_0067,Genotype_A,1,0,0,150573.5559,PEP_00713
PROT_0067,Genotype_A,2,0,0,1945064.47,PEP_00713
PROT_0067,Genotype_A,3,0,0,616603.0082,PEP_00713
PROT_0067,Genotype_A,1,0,150,50820.3569,PEP_00713
PROT_0067,Genotype_A,2,0,150,4333741.836,PEP_00713
PROT_0067,Genotype_A,3,0,150,90897.21207,PEP_00713
PROT_0067,Genotype_A,1,0,300,256119.4306,PEP_00713
PROT_0067,Genotype_A,2,0,300,4164357.998,PEP_00713
PROT_0067,Genotype_A,3,0,300,86572.44285,PEP_00713
PROT_0067,Genotype_A,1,0,600,238494.1757,PEP_00713
PROT_0067,Genotype_A,2,0,600,3068792.75,PEP_00713
PROT_0067,Genotype_A,3,0,600,304364.6106,PEP_00713
PROT_0327,Genotype_A,1,0,0,180910.192,PEP_00714
PROT_0327,Genotype_A,2,0,0,11239.4455,PEP_00714
PROT_0327,Genotype_A,3,0,0,4775374.887,PEP_00714
PROT_0327,Genotype_A,1,0,150,275441.5861,PEP_00714
PROT_0327,Genotype_A,2,0,150,1922529.927,PEP_00714
PROT_0327,Genotype_A,3,0,150,2539404.217,PEP_00714
PROT_0327,Genotype_A,1,0,300,270695.6195,PEP_00714
PROT_0327,Genotype_A,2,0,300,668829.9683,PEP_00714
PROT_0327,Genotype_A,3,0,300,12005.32628,PEP_00714
PROT_0327,Genotype_A,1,0,600,73844.15567,PEP_00714
PROT_0327,Genotype_A,2,0,600,1219165.156,PEP_00714
PROT_0327,Genotype_A,3,0,600,96244.99962,PEP_00714
PROT_0067,Genotype_A,1,0,0,2841280.501,PEP_00715
PROT_0067,Genotype_A,2,0,0,8395263.808,PEP_00715
PROT_0067,Genotype_A,3,0,0,167850.6526,PEP_00715
PROT_0067,Genotype_A,1,0,150,5793200.281,PEP_00715
PROT_0067,Genotype_A,2,0,150,9158600.416,PEP_00715
PROT_0067,Genotype_A,3,0,150,77421.38189,PEP_00715
PROT_0067,Genotype_A,1,0,300,2899184.75,PEP_00715
PROT_0067,Genotype_A,2,0,300,6598208.767,PEP_00715
PROT_0067,Genotype_A,3,0,300,21302.05702,PEP_00715
PROT_0067,Genotype_A,1,0,600,5473246.462,PEP_00715
PROT_0067,Genotype_A,2,0,600,5050883.875,PEP_00715
PROT_0067,Genotype_A,3,0,600,244941.5733,PEP_00715
PROT_0483,Genotype_A,1,0,0,483436.0968,PEP_00716
PROT_0483,Genotype_A,2,0,0,223015.6718,PEP_00716
PROT_0483,Genotype_A,3,0,0,1031684.563,PEP_00716
PROT_0483,Genotype_A,1,0,150,204499.2047,PEP_00716
PROT_0483,Genotype_A,2,0,150,716095.1896,PEP_00716
PROT_0483,Genotype_A,3,0,150,237555.2993,PEP_00716
PROT_0483,Genotype_A,1,0,300,131534.1717,PEP_00716
PROT_0483,Genotype_A,2,0,300,171635.4302,PEP_00716
PROT_0483,Genotype_A,3,0,300,664505.6857,PEP_00716
PROT_0483,Genotype_A,1,0,600,73267.24997,PEP_00716
PROT_0483,Genotype_A,2,0,600,330290.1875,PEP_00716
PROT_0483,Genotype_A,3,0,600,110530.5263,PEP_00716
PROT_0360,Genotype_A,1,0,0,6903332.571,PEP_00717
PROT_0360,Genotype_A,2,0,0,1974679.48,PEP_00717
PROT_0360,Genotype_A,3,0,0,79055.04139,PEP_00717
PROT_0360,Genotype_A,1,0,150,16786398.63,PEP_00717
PROT_0360,Genotype_A,2,0,150,4190853.469,PEP_00717
PROT_0360,Genotype_A,3,0,150,123656.2845,PEP_00717
PROT_0360,Genotype_A,1,0,300,17905671.59,PEP_00717
PROT_0360,Genotype_A,2,0,300,2833430.42,PEP_00717
PROT_0360,Genotype_A,3,0,300,115560.5361,PEP_00717
PROT_0360,Genotype_A,1,0,600,15059734.8,PEP_00717
PROT_0360,Genotype_A,2,0,600,2016382,PEP_00717
PROT_0360,Genotype_A,3,0,600,163544.2081,PEP_00717
PROT_0484,Genotype_A,1,0,0,141802.7231,PEP_00718
PROT_0484,Genotype_A,2,0,0,1741465.972,PEP_00718
PROT_0484,Genotype_A,3,0,0,49584.52991,PEP_00718
PROT_0484,Genotype_A,1,0,150,290951.3883,PEP_00718
PROT_0484,Genotype_A,2,0,150,1347812.933,PEP_00718
PROT_0484,Genotype_A,3,0,150,81169.86032,PEP_00718
PROT_0484,Genotype_A,1,0,300,917950.7323,PEP_00718
PROT_0484,Genotype_A,2,0,300,951732.0925,PEP_00718
PROT_0484,Genotype_A,3,0,300,76816.77766,PEP_00718
PROT_0484,Genotype_A,1,0,600,246859.4525,PEP_00718
PROT_0484,Genotype_A,2,0,600,636907.4375,PEP_00718
PROT_0484,Genotype_A,3,0,600,233454.5691,PEP_00718
PROT_0485,Genotype_A,1,0,0,1104245.893,PEP_00719
PROT_0485,Genotype_A,2,0,0,910721.1634,PEP_00719
PROT_0485,Genotype_A,3,0,0,819966.193,PEP_00719
PROT_0485,Genotype_A,1,0,150,1187915.109,PEP_00719
PROT_0485,Genotype_A,2,0,150,1662918.194,PEP_00719
PROT_0485,Genotype_A,3,0,150,279834.252,PEP_00719
PROT_0485,Genotype_A,1,0,300,200246.5755,PEP_00719
PROT_0485,Genotype_A,2,0,300,1042582.038,PEP_00719
PROT_0485,Genotype_A,3,0,300,200175.7086,PEP_00719
PROT_0485,Genotype_A,1,0,600,1202580.189,PEP_00719
PROT_0485,Genotype_A,2,0,600,919933.4375,PEP_00719
PROT_0485,Genotype_A,3,0,600,511513.7872,PEP_00719
PROT_0342,Genotype_A,1,0,0,4128329.925,PEP_00720
PROT_0342,Genotype_A,2,0,0,1321406.669,PEP_00720
PROT_0342,Genotype_A,3,0,0,4838717.482,PEP_00720
PROT_0342,Genotype_A,1,0,150,5865455.747,PEP_00720
PROT_0342,Genotype_A,2,0,150,2956673.021,PEP_00720
PROT_0342,Genotype_A,3,0,150,8268836.881,PEP_00720
PROT_0342,Genotype_A,1,0,300,9221905.248,PEP_00720
PROT_0342,Genotype_A,2,0,300,2062726.798,PEP_00720
PROT_0342,Genotype_A,3,0,300,9706896.42,PEP_00720
PROT_0342,Genotype_A,1,0,600,4336568.173,PEP_00720
PROT_0342,Genotype_A,2,0,600,2533417.75,PEP_00720
PROT_0342,Genotype_A,3,0,600,8849253.613,PEP_00720
PROT_0485,Genotype_A,1,0,0,1157333.03,PEP_00721
PROT_0485,Genotype_A,2,0,0,2980577.182,PEP_00721
PROT_0485,Genotype_A,3,0,0,1079241.771,PEP_00721
PROT_0485,Genotype_A,1,0,150,2364948.054,PEP_00721
PROT_0485,Genotype_A,2,0,150,4150876.046,PEP_00721
PROT_0485,Genotype_A,3,0,150,1706593.957,PEP_00721
PROT_0485,Genotype_A,1,0,300,2190830.892,PEP_00721
PROT_0485,Genotype_A,2,0,300,2497526.135,PEP_00721
